review_title,review_body,review_date,review_rating,review_ID
Best purchase ever,Good quality and exactly what I needed.,48:34.1,2,rev9131
Not what I expected,The product broke after a few uses. Very upset.,48:34.1,1,rev9381
Waste of money,I regret buying this. Waste of money.,48:34.1,4,rev2656
Best purchase ever,This product is exactly as described and works perfectly.,48:34.1,3,rev9680
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,1,rev1912
Best purchase ever,This is not what was described. Very disappointing.,48:34.1,5,rev3034
Highly recommend,This is not what was described. Very disappointing.,48:34.1,5,rev8592
Waste of money,Good quality and exactly what I needed.,48:34.1,1,rev6643
Would recommend to anyone,This product is exactly as described and works perfectly.,48:34.1,4,rev4023
Waste of money,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev9941
Exactly what I needed,"Extremely poor quality, do not buy.",48:34.1,4,rev1807
Highly recommend,I thought this would be better for the price I paid.,48:34.1,5,rev2227
Disappointed,I can't believe how great this is! Totally worth it.,48:34.1,2,rev1112
Terrible purchase,"Extremely poor quality, do not buy.",48:34.1,1,rev8692
Disappointed,I would definitely recommend this to friends.,48:34.1,5,rev8155
Waste of money,"For the price, it works just as expected.",48:34.1,5,rev3907
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev9764
Not as described,Good quality and exactly what I needed.,48:34.1,5,rev9530
Amazing experience,I would definitely recommend this to friends.,48:34.1,4,rev6904
Highly recommend,"This was a great experience, will buy again!",48:34.1,5,rev7338
Disappointed,I thought this would be better for the price I paid.,48:34.1,5,rev4342
Good quality,I can't believe how great this is! Totally worth it.,48:34.1,3,rev1007
Perfect for the price,"Extremely poor quality, do not buy.",48:34.1,2,rev8072
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev3698
Very satisfied,"Superb quality, I use it every day!",48:34.1,4,rev2993
Disappointed,"This was a great experience, will buy again!",48:34.1,1,rev1400
Disappointed,"For the price, it works just as expected.",48:34.1,4,rev3076
Highly recommend,The quality is not as good as I anticipated.,48:34.1,3,rev3097
Exactly what I needed,"For the price, it works just as expected.",48:34.1,4,rev1017
Amazing experience,"For the price, it works just as expected.",48:34.1,2,rev4871
Terrible purchase,The product broke after a few uses. Very upset.,48:34.1,3,rev3703
Very satisfied,I thought this would be better for the price I paid.,48:34.1,1,rev8487
Not what I expected,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev8875
Good quality,The product broke after a few uses. Very upset.,48:34.1,4,rev6342
Not what I expected,I can't believe how great this is! Totally worth it.,48:34.1,3,rev6270
Would not buy again,Good quality and exactly what I needed.,48:34.1,2,rev5389
Terrible purchase,I can't believe how great this is! Totally worth it.,48:34.1,2,rev4566
Would not buy again,The product broke after a few uses. Very upset.,48:34.1,2,rev5264
Great product!,I thought this would be better for the price I paid.,48:34.1,2,rev6749
Terrible purchase,This product is exactly as described and works perfectly.,48:34.1,3,rev3942
Not as described,I would definitely recommend this to friends.,48:34.1,1,rev8303
Not what I expected,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev2491
Not what I expected,Good quality and exactly what I needed.,48:34.1,3,rev4350
Not what I expected,I can't believe how great this is! Totally worth it.,48:34.1,1,rev1047
Amazing experience,"Extremely poor quality, do not buy.",48:34.1,2,rev6301
Waste of money,Good quality and exactly what I needed.,48:34.1,4,rev9676
Very satisfied,This product is exactly as described and works perfectly.,48:34.1,3,rev4767
Would recommend to anyone,This is not what was described. Very disappointing.,48:34.1,3,rev6488
Very satisfied,"Superb quality, I use it every day!",48:34.1,2,rev5357
Good quality,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev6588
Exactly what I needed,"Superb quality, I use it every day!",48:34.1,5,rev2180
Perfect for the price,This is not what was described. Very disappointing.,48:34.1,1,rev8825
Terrible purchase,I would definitely recommend this to friends.,48:34.1,3,rev9541
Good quality,I thought this would be better for the price I paid.,48:34.1,3,rev2813
Not as described,"Extremely poor quality, do not buy.",48:34.1,1,rev4395
Good quality,I can't believe how great this is! Totally worth it.,48:34.1,5,rev9919
Waste of money,I regret buying this. Waste of money.,48:34.1,5,rev6701
Disappointed,This product is exactly as described and works perfectly.,48:34.1,1,rev9218
Terrible purchase,"For the price, it works just as expected.",48:34.1,3,rev6438
Not as described,I can't believe how great this is! Totally worth it.,48:34.1,1,rev5799
Great product!,I thought this would be better for the price I paid.,48:34.1,4,rev5370
Not what I expected,I regret buying this. Waste of money.,48:34.1,3,rev5682
Waste of money,The product broke after a few uses. Very upset.,48:34.1,3,rev9743
Very satisfied,The product broke after a few uses. Very upset.,48:34.1,4,rev1218
Best purchase ever,The quality is not as good as I anticipated.,48:34.1,1,rev3530
Good quality,I regret buying this. Waste of money.,48:34.1,3,rev6418
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev6619
Highly recommend,The product broke after a few uses. Very upset.,48:34.1,3,rev3043
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev8893
Good quality,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev3116
Exactly what I needed,"Extremely poor quality, do not buy.",48:34.1,2,rev2505
Best purchase ever,This is not what was described. Very disappointing.,48:34.1,5,rev2024
Good quality,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev3100
Waste of money,The product broke after a few uses. Very upset.,48:34.1,1,rev9170
Best purchase ever,I thought this would be better for the price I paid.,48:34.1,5,rev7913
Perfect for the price,I would definitely recommend this to friends.,48:34.1,3,rev4233
Great product!,I would definitely recommend this to friends.,48:34.1,4,rev4264
Terrible purchase,The product broke after a few uses. Very upset.,48:34.1,5,rev8101
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,2,rev7420
Not what I expected,This is not what was described. Very disappointing.,48:34.1,4,rev8172
Terrible purchase,I regret buying this. Waste of money.,48:34.1,4,rev5295
Good quality,"Superb quality, I use it every day!",48:34.1,4,rev1751
Not as described,I would definitely recommend this to friends.,48:34.1,5,rev8016
Very satisfied,"Extremely poor quality, do not buy.",48:34.1,2,rev3472
Terrible purchase,The quality is not as good as I anticipated.,48:34.1,2,rev2794
Amazing experience,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev7669
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev6725
Would recommend to anyone,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev9939
Very satisfied,"Superb quality, I use it every day!",48:34.1,3,rev3190
Waste of money,This product is exactly as described and works perfectly.,48:34.1,3,rev1011
Not what I expected,"Extremely poor quality, do not buy.",48:34.1,1,rev9198
Exactly what I needed,I regret buying this. Waste of money.,48:34.1,5,rev3255
Very satisfied,The quality is not as good as I anticipated.,48:34.1,1,rev5189
Not as described,This is not what was described. Very disappointing.,48:34.1,5,rev1803
Exactly what I needed,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev4680
Best purchase ever,I thought this would be better for the price I paid.,48:34.1,2,rev1340
Amazing experience,This is not what was described. Very disappointing.,48:34.1,5,rev6718
Very satisfied,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev1976
Not what I expected,"For the price, it works just as expected.",48:34.1,5,rev4982
Would recommend to anyone,I regret buying this. Waste of money.,48:34.1,4,rev9451
Waste of money,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev4860
Best purchase ever,I can't believe how great this is! Totally worth it.,48:34.1,1,rev1245
Exactly what I needed,"Extremely poor quality, do not buy.",48:34.1,2,rev1520
Exactly what I needed,I can't believe how great this is! Totally worth it.,48:34.1,2,rev5970
Would not buy again,"For the price, it works just as expected.",48:34.1,4,rev6053
Waste of money,This product is exactly as described and works perfectly.,48:34.1,3,rev5157
Not as described,"Superb quality, I use it every day!",48:34.1,5,rev5442
Great product!,The product broke after a few uses. Very upset.,48:34.1,3,rev9980
Not what I expected,This product is exactly as described and works perfectly.,48:34.1,5,rev4130
Very satisfied,"Superb quality, I use it every day!",48:34.1,3,rev9524
Best purchase ever,The product broke after a few uses. Very upset.,48:34.1,2,rev7073
Exactly what I needed,This product is exactly as described and works perfectly.,48:34.1,4,rev9481
Exactly what I needed,"This was a great experience, will buy again!",48:34.1,4,rev4256
Disappointed,I can't believe how great this is! Totally worth it.,48:34.1,1,rev8460
Not as described,This is not what was described. Very disappointing.,48:34.1,3,rev6977
Not as described,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev9887
Exactly what I needed,I thought this would be better for the price I paid.,48:34.1,1,rev9349
Not what I expected,"Extremely poor quality, do not buy.",48:34.1,4,rev1088
Highly recommend,This product is exactly as described and works perfectly.,48:34.1,4,rev6002
Would recommend to anyone,I regret buying this. Waste of money.,48:34.1,1,rev6261
Exactly what I needed,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev1345
Good quality,"Extremely poor quality, do not buy.",48:34.1,3,rev3215
Not what I expected,I thought this would be better for the price I paid.,48:34.1,1,rev8829
Perfect for the price,I regret buying this. Waste of money.,48:34.1,3,rev1569
Would recommend to anyone,"For the price, it works just as expected.",48:34.1,1,rev6695
Best purchase ever,This is not what was described. Very disappointing.,48:34.1,1,rev6958
Great product!,"This was a great experience, will buy again!",48:34.1,1,rev5820
Exactly what I needed,Good quality and exactly what I needed.,48:34.1,1,rev4258
Great product!,I regret buying this. Waste of money.,48:34.1,4,rev7460
Would recommend to anyone,"Extremely poor quality, do not buy.",48:34.1,3,rev3544
Amazing experience,"For the price, it works just as expected.",48:34.1,5,rev9342
Terrible purchase,Good quality and exactly what I needed.,48:34.1,2,rev9136
Perfect for the price,This is not what was described. Very disappointing.,48:34.1,4,rev6574
Amazing experience,"For the price, it works just as expected.",48:34.1,1,rev3522
Amazing experience,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev8531
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,3,rev7374
Would not buy again,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev4828
Not what I expected,"For the price, it works just as expected.",48:34.1,4,rev4320
Perfect for the price,This is not what was described. Very disappointing.,48:34.1,4,rev1506
Perfect for the price,I thought this would be better for the price I paid.,48:34.1,1,rev6341
Highly recommend,This product is exactly as described and works perfectly.,48:34.1,2,rev9029
Would not buy again,The quality is not as good as I anticipated.,48:34.1,5,rev2255
